conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,case_folding,normalized_text,skor,label
1897154009879941220,2025-03-05T05:15:38.000Z,0,"fak efisiensi anggaran, studio dipotong 8jt",1897154009879941220,,,in,,0,2,0,https://x.com/klosambat/status/1897154009879941220,1565255912939724805,klosambat,fak efisiensi anggaran studio dipotong jt,fak efisiensi anggaran studio dipotong jt,jelek efisiensi anggaran studio dipotong jt,-5,negatif
1897148535134707824,2025-03-05T04:53:52.000Z,2,"Ketua Komisi II DPR RI Rifqinizamy Karsayuda mengingatkan kepada lembaga dan pemerintah daerah untuk mengencangkan ikat pinggang dalam rangka efisiensi dan rasionalisasi anggaran.

Para kepala daerah yang baru saja dilantik pada 20 Februari 2025 silam harus mengatur dengan https://t.co/IuulB9E9Du",1897148535134707824,https://pbs.twimg.com/ext_tw_video_thumb/1897148390263414788/pu/img/BfVq4pdymN1uZyKl.jpg,,in,,0,0,0,https://x.com/NasDem/status/1897148535134707824,109149190,NasDem,Ketua Komisi II DPR RI Rifqinizamy Karsayuda mengingatkan kepada lembaga dan pemerintah daerah untuk mengencangkan ikat pinggang dalam rangka efisiensi dan rasionalisasi anggaran Para kepala daerah yang baru saja dilantik pada Februari silam harus mengatur dengan,ketua komisi ii dpr ri rifqinizamy karsayuda mengingatkan kepada lembaga dan pemerintah daerah untuk mengencangkan ikat pinggang dalam rangka efisiensi dan rasionalisasi anggaran para kepala daerah yang baru saja dilantik pada februari silam harus mengatur dengan,Ketua komisi ii dpr ri rifqinizamy karsayuda mengingatkan kepada lembaga dan pemerintah daerah untuk mengencangkan ikat pinggang dalam rangka efisiensi dan rasionalisasi anggaran para kepala daerah yang baru saja dilantik pada februari silam harus mengatur dengan,-17,negatif
1896954047758033250,2025-03-05T04:36:24.000Z,4,"@PartaiSocmed setuju scara umum.
tapi liat, USA memulai efisiensi pada pengeluaran anggaran dan kinerja ASN.
mau ga suka sm trump gpp, tp langkah dia tsb tepat.
kita bs liat anggaran pjabat kita luarbiasa. 
ASN berlebih &amp; bnyk spt yg ga tau mau kerja apa shingga jarang ngantor
itu dl harusnya.",1897144136542904665,,PartaiSocmed,in,,0,0,0,https://x.com/ZimanPargad2/status/1897144136542904665,1692531824508260352,ZimanPargad2,setuju scara umum tapi liat USA memulai efisiensi pada pengeluaran anggaran dan kinerja ASN mau ga suka sm trump gpp tp langkah dia tsb tepat kita bs liat anggaran pjabat kita luarbiasa ASN berlebih amp bnyk spt yg ga tau mau kerja apa shingga jarang ngantor itu dl harusnya,setuju scara umum tapi liat usa memulai efisiensi pada pengeluaran anggaran dan kinerja asn mau ga suka sm trump gpp tp langkah dia tsb tepat kita bs liat anggaran pjabat kita luarbiasa asn berlebih amp bnyk spt yg ga tau mau kerja apa shingga jarang ngantor itu dl harusnya,setuju scara umum tetapi lihat usa memulai efisiensi pada pengeluaran anggaran dan kinerja asn mau tidak suka sama trump tidak apa apa tetapi langkah dia tersebut tepat kita bisa lihat anggaran pjabat kita luar biasa asn berlebih amp bnyk seperti yang tidak tahu mau kerja apa shingga jarang ngantor itu dulu harusnya,-42,negatif
1897140676435042546,2025-03-05T04:22:39.000Z,0,"🚨 Menko PMK Pratikno membantah pihaknya meminta bantuan pemerintah provinsi (pemprov) untuk melakukan Operasi Modifikasi Cuaca (OMC) karena tidak memiliki biaya yang cukup akibat efisiensi anggaran. Menurutnya, bencana banjir yang terjadi kali ini masuk dalam keadaan darurat https://t.co/g9GYNbzAjW",1897140676435042546,https://pbs.twimg.com/media/GlP_ZCJa4AEklb6.jpg,,in,,0,0,1,https://x.com/inilahdotcom/status/1897140676435042546,46693036,inilahdotcom,Menko PMK Pratikno membantah pihaknya meminta bantuan pemerintah provinsi pemprov untuk melakukan Operasi Modifikasi Cuaca OMC karena tidak memiliki biaya yang cukup akibat efisiensi anggaran Menurutnya bencana banjir yang terjadi kali ini masuk dalam keadaan darurat,menko pmk pratikno membantah pihaknya meminta bantuan pemerintah provinsi pemprov untuk melakukan operasi modifikasi cuaca omc karena tidak memiliki biaya yang cukup akibat efisiensi anggaran menurutnya bencana banjir yang terjadi kali ini masuk dalam keadaan darurat,menko pmk pratikno membantah pihaknya meminta bantuan pemerintah provinsi pemprov untuk melakukan operasi modifikasi cuaca omc karena tidak memiliki biaya yang cukup akibat efisiensi anggaran menurutnya bencana banjir yang terjadi mungkin ini masuk dalam keadaan darurat,-33,negatif
1897128093816644001,2025-03-05T03:32:39.000Z,4,Boleh aja kalo yang disemen dan dijadiin rangka tembok adalah pejabat yang korup atau YANG NGIDE EFISIENSI ANGGARAN tapi nggak paham kode akun anggaran,1897128093816644001,,,in,,0,0,0,https://x.com/_reginagata_/status/1897128093816644001,730595635213144065,_reginagata_,Boleh aja kalo yang disemen dan dijadiin rangka tembok adalah pejabat yang korup atau YANG NGIDE EFISIENSI ANGGARAN tapi nggak paham kode akun anggaran,boleh aja kalo yang disemen dan dijadiin rangka tembok adalah pejabat yang korup atau yang ngide efisiensi anggaran tapi nggak paham kode akun anggaran,boleh saja kalau yang disemen dan dijadiin rangka tembok adalah pejabat yang korup atau yang ngide efisiensi anggaran tetapi tidak paham kode akun anggaran,-34,negatif
1897127671748018684,2025-03-05T03:30:58.000Z,5,"Nguping darı tetangga sebelah, efisiensi anggaran di Badan/Lembaga/Kementerian menjadi dasar lambatnya penanganan banjir Jakarta https://t.co/dgrMl40ytj",1897127671748018684,https://pbs.twimg.com/media/GlPzjyda4AEdKJx.jpg,,in,,0,0,0,https://x.com/salam4jari/status/1897127671748018684,1752301333263392769,salam4jari,Nguping dar tetangga sebelah efisiensi anggaran di Badan Lembaga Kementerian menjadi dasar lambatnya penanganan banjir Jakarta,nguping dar tetangga sebelah efisiensi anggaran di badan lembaga kementerian menjadi dasar lambatnya penanganan banjir jakarta,nguping dar tetangga sebelah efisiensi anggaran di badan lembaga kementerian menjadi dasar lambatnya penanganan banjir jakarta,-13,negatif
1897105059839926489,2025-03-05T02:01:09.000Z,0,"Afif pada sambutannya mengatakan, dalam rangka menindaklanjuti putusan MK di tengah efisiensi anggaran saat ini, jajaran KPU yang melaksanakan PSU diminta memaksimalkan pengelolaan logistik  sebaik mungkin. https://t.co/BgFDD9gBLJ",1897105068572426675,https://pbs.twimg.com/media/GlPfASnbYAAAHQr.jpg,KPU_ID,in,,0,1,0,https://x.com/KPU_ID/status/1897105068572426675,2413697946,KPU_ID,Afif pada sambutannya mengatakan dalam rangka menindaklanjuti putusan MK di tengah efisiensi anggaran saat ini jajaran KPU yang melaksanakan PSU diminta memaksimalkan pengelolaan logistik sebaik mungkin,afif pada sambutannya mengatakan dalam rangka menindaklanjuti putusan mk di tengah efisiensi anggaran saat ini jajaran kpu yang melaksanakan psu diminta memaksimalkan pengelolaan logistik sebaik mungkin,afif pada sambutannya mengatakan dalam rangka menindaklanjuti putusan mk di tengah efisiensi anggaran saat ini jajaran kpu yang melaksanakan psu diminta memaksimalkan pengelolaan logistik sebaik mungkin,-1,negatif
1897092850271281543,2025-03-05T01:12:36.000Z,0,"Video: Terdampak Efisiensi Anggaran, Industri Hotel Usul 4 Hal Ini ke Pemerintah https://t.co/J0ANKX4hZx",1897092850271281543,,,in,,0,0,0,https://x.com/detikTravel/status/1897092850271281543,240113510,detikTravel,Video Terdampak Efisiensi Anggaran Industri Hotel Usul Hal Ini ke Pemerintah,video terdampak efisiensi anggaran industri hotel usul hal ini ke pemerintah,video terdampak efisiensi anggaran industri hotel usul hal ini ke pemerintah,-2,negatif
1897089469058322928,2025-03-05T00:59:10.000Z,18,"Efisiensi bukan memotong anggaran tapi merubah alokasi anggaran.
Korbannya para pejabat yg suka hura2 dgn anggaran Bukan rakyat atau pegawai rendahan yg rendahan yg diefisienkan.
CC.
@prabowo 
@Gerindra https://t.co/AvhPWQVriJ",1897089469058322928,https://pbs.twimg.com/ext_tw_video_thumb/1897089354990063616/pu/img/TPnnki0L2oQJd_A-.jpg,,in,,0,1,7,https://x.com/Bambangmulyonoo/status/1897089469058322928,1296312516901916672,Bambangmulyonoo,Efisiensi bukan memotong anggaran tapi merubah alokasi anggaran Korbannya para pejabat yg suka hura dgn anggaran Bukan rakyat atau pegawai rendahan yg rendahan yg diefisienkan CC,efisiensi bukan memotong anggaran tapi merubah alokasi anggaran korbannya para pejabat yg suka hura dgn anggaran bukan rakyat atau pegawai rendahan yg rendahan yg diefisienkan cc,efisiensi bukan memotong anggaran tetapi Mengubah alokasi anggaran korbannya para pejabat yang suka hura dengan anggaran bukan rakyat atau pegawai rendahan yang rendahan yang diefisienkan cc,-23,negatif
1896862431529353321,2025-03-05T00:43:45.000Z,3,@detikcom Menu nya MBG ya..biar sama seperti anak sekolahan efisiensi anggaran tau,1897085588874125341,,detikcom,in,,0,0,0,https://x.com/CakTugiman/status/1897085588874125341,1603516994590244865,CakTugiman,Menu nya MBG ya biar sama seperti anak sekolahan efisiensi anggaran tau,menu nya mbg ya biar sama seperti anak sekolahan efisiensi anggaran tau,menu nya mbg ya biar sama seperti anak sekolahan efisiensi anggaran tahu,-4,negatif
1896847488214241567,2025-03-05T00:41:30.000Z,8,"@alisyarief @prabowo Dari awal sudah meragukan dgn gembar gembor efisiensi anggaran/APBN, faktanya untuk “nyolong” anggaran/APBN utk modal “Badan Usaha” Danantara (Non APBN).
Sesuatu yg diawali tipu-muslihat sangatlah sulit dipercaya utk sesuatu yg baik.",1897085022630502480,,alisyarief,in,,0,0,1,https://x.com/AriskaPutraS/status/1897085022630502480,1603536827725811712,AriskaPutraS,Dari awal sudah meragukan dgn gembar gembor efisiensi anggaran APBN faktanya untuk nyolong anggaran APBN utk modal Badan Usaha Danantara Non APBN Sesuatu yg diawali tipu muslihat sangatlah sulit dipercaya utk sesuatu yg baik,dari awal sudah meragukan dgn gembar gembor efisiensi anggaran apbn faktanya untuk nyolong anggaran apbn utk modal badan usaha danantara non apbn sesuatu yg diawali tipu muslihat sangatlah sulit dipercaya utk sesuatu yg baik,dari awal sudah meragukan dengan gembar gembor efisiensi anggaran apbn faktanya untuk nyolong anggaran apbn untuk modal badan usaha danantara tidak apbn sesuatu yang diawali tipu muslihat sangatlah sulit dipercaya untuk sesuatu yang baik,-40,negatif
1897078240730341656,2025-03-05T00:14:33.000Z,2,Kena efisiensi anggaran guys 👀 https://t.co/mBNYhkx3zD,1897078240730341656,https://pbs.twimg.com/media/GlPGmZjWMAAS6xH.jpg,,in,,0,0,1,https://x.com/qronoz/status/1897078240730341656,17666340,qronoz,Kena efisiensi anggaran guys,kena efisiensi anggaran guys,kena efisiensi anggaran teman-teman,-3,negatif
1897048269857153449,2025-03-04T22:15:27.000Z,2,"Menteri Sosial Saifullah Yusuf membantah adanya efisiensi anggaran bagi Komisi Nasional Disabilitas (KND) hingga tersisa Rp500 juta. Mensos Gus Ipul menegaskan bahwa hal itu tidak benar atau berita hoaks yang beredar di masyarakat. 

#KemensosSelaluAda https://t.co/0ez7jjow0V",1897048269857153449,https://pbs.twimg.com/ext_tw_video_thumb/1897048177024622594/pu/img/K_L0fciiRh1nEnGu.jpg,,in,,0,264,10,https://x.com/GenZNusantara/status/1897048269857153449,2377352785,GenZNusantara,Menteri Sosial Saifullah Yusuf membantah adanya efisiensi anggaran bagi Komisi Nasional Disabilitas KND hingga tersisa Rp juta Mensos Gus Ipul menegaskan bahwa hal itu tidak benar atau berita hoaks yang beredar di masyarakat,menteri sosial saifullah yusuf membantah adanya efisiensi anggaran bagi komisi nasional disabilitas knd hingga tersisa rp juta mensos gus ipul menegaskan bahwa hal itu tidak benar atau berita hoaks yang beredar di masyarakat,menteri sosial saifullah yusuf membantah adanya efisiensi anggaran bagi komisi nasional disabilitas knd hingga tersisa ribu juta mensos gus ipul menegaskan bahwa hal itu tidak benar atau berita hoaks yang beredar di masyarakat,-13,negatif
1896874224599683170,2025-03-04T21:56:06.000Z,5,@Opposisi6890 Asli ini parah banget sih. Bilangnya efisiensi tapi malah nambah anggaran buat gajih pejabat atas. Udh bener kementrian di satuin yg bisa disatuin. Ini malah di tambah🤦🏻‍♂️,1897043400333136118,,Opposisi6890,in,,0,0,0,https://x.com/is_tiis/status/1897043400333136118,123458620,is_tiis,Asli ini parah banget sih Bilangnya efisiensi tapi malah nambah anggaran buat gajih pejabat atas Udh bener kementrian di satuin yg bisa disatuin Ini malah di tambah,asli ini parah banget sih bilangnya efisiensi tapi malah nambah anggaran buat gajih pejabat atas udh bener kementrian di satuin yg bisa disatuin ini malah di tambah,asli ini parah sangat sih bilangnya efisiensi tetapi malah tambah anggaran buat gajih pejabat atas sudah benar kementrian di satukan yang bisa disatuin ini malah di menambah,-21,negatif
1896858268338946424,2025-03-04T21:10:49.000Z,10,"@edykhemod Ada pendapat yang menyatakan, pucuk pimpinan ditutup dari realitas informasi tentang efisiensi di lapangan. Sehingga yang beliau yakini, efisiensi sudah benar dengan menyasar anggaran rapat-rapat, ke luar negri, studi banding, yang sering beliau ulang-ulang.",1897032005122187535,,edykhemod,in,,0,0,2,https://x.com/Nuhinainuinainu/status/1897032005122187535,1065065183196798976,Nuhinainuinainu,Ada pendapat yang menyatakan pucuk pimpinan ditutup dari realitas informasi tentang efisiensi di lapangan Sehingga yang beliau yakini efisiensi sudah benar dengan menyasar anggaran rapat rapat ke luar negri studi banding yang sering beliau ulang ulang,ada pendapat yang menyatakan pucuk pimpinan ditutup dari realitas informasi tentang efisiensi di lapangan sehingga yang beliau yakini efisiensi sudah benar dengan menyasar anggaran rapat rapat ke luar negri studi banding yang sering beliau ulang ulang,ada pendapat yang menyatakan pucuk pimpinan ditutup dari realitas informasi tentang efisiensi di lapangan sehingga yang beliau yakini efisiensi sudah benar dengan menyasar anggaran rapat rapat ke luar negeri belajar dibandingkan yang sering beliau ulang ulang,-32,negatif
1896980656363856032,2025-03-04T17:46:47.000Z,3,"gen ask… ui kan termasuk ptn bh ya, tp knp kena dampak efisiensi anggaran…?",1896980656363856032,,,in,,0,2,0,https://x.com/5h0fur4/status/1896980656363856032,1681332334174547969,5h0fur4,gen ask ui kan termasuk ptn bh ya tp knp kena dampak efisiensi anggaran,gen ask ui kan termasuk ptn bh ya tp knp kena dampak efisiensi anggaran,gen bertanya ui ux kan termasuk ptn bh ya tetapi kenapa kena dampak efisiensi anggaran,-3,negatif
1896954047758033250,2025-03-04T16:04:52.000Z,5,"@PartaiSocmed Rakyat di suruh nanam cabe saat hrg cabai tgi giliran diantara mrk di efisiensi anggaran nya....??😁😁

""melihat, mendengar, lebih mudah di ingat drpd berbicara""",1896955008874430931,,PartaiSocmed,in,,0,2,1,https://x.com/matgelung/status/1896955008874430931,1603641736844439552,matgelung,Rakyat di suruh nanam cabe saat hrg cabai tgi giliran diantara mrk di efisiensi anggaran nya melihat mendengar lebih mudah di ingat drpd berbicara,rakyat di suruh nanam cabe saat hrg cabai tgi giliran diantara mrk di efisiensi anggaran nya melihat mendengar lebih mudah di ingat drpd berbicara,rakyat di suruh nanam Cabai saat harga cabai tgi giliran diantara mereka di efisiensi anggaran nya melihat mendengar lebih mudah di ingat daripada berbicara,1,positif
1896560855715885558,2025-03-04T15:59:14.000Z,6,"@Ndrewstjan dan mahasewa makin meriang  karena makin banyak koruptor di tangkap, artinya negara ini makin hancur.
Lalu teriak2 "" Turunkan Prabowo"". 
Sungguh mahasewa itu anomali di negeri ini, bahkan efisiensi anggaran negara mereka ngamuk2, apa ada aliran duit ke kampus kepotong?🤣",1896953590775976049,,Ndrewstjan,in,,0,1,4,https://x.com/tekarok007/status/1896953590775976049,1184695438365974528,tekarok007,dan mahasewa makin meriang karena makin banyak koruptor di tangkap artinya negara ini makin hancur Lalu teriak Turunkan Prabowo Sungguh mahasewa itu anomali di negeri ini bahkan efisiensi anggaran negara mereka ngamuk apa ada aliran duit ke kampus kepotong,dan mahasewa makin meriang karena makin banyak koruptor di tangkap artinya negara ini makin hancur lalu teriak turunkan prabowo sungguh mahasewa itu anomali di negeri ini bahkan efisiensi anggaran negara mereka ngamuk apa ada aliran duit ke kampus kepotong,dan mahasewa makin meriang karena makin banyak koruptor di tangkap artinya negara ini makin hancur lalu teriak turunkan prabowo sungguh mahasewa itu anomali di negeri ini bahkan efisiensi anggaran negara mereka ngamuk apa ada aliran uang ke kampus kepotong,-15,negatif
1896946317441876159,2025-03-04T15:30:20.000Z,40,"Begini cara Vietnam dalam Efisiensi Anggaran: 
• Memangkas Pegawai Pemerintahannya dengan mengurangi 1 dari 5 pekerjaan di sektor publik. 
Ada 2.000.000 orang yang bekerja di sektor publik pada 2022. 
Jika 1 dari 5 dipangkas, maka akan ada 100.000 pegawai pemerintahan bakal https://t.co/CkRO5HVwE7",1896946317441876159,https://pbs.twimg.com/amplify_video_thumb/1896946243022249984/img/yc4zMjmST7uGobRg.jpg,,in,,0,7,11,https://x.com/MariaAlkaff_/status/1896946317441876159,77654478,MariaAlkaff_,Begini cara Vietnam dalam Efisiensi Anggaran Memangkas Pegawai Pemerintahannya dengan mengurangi dari pekerjaan di sektor publik Ada orang yang bekerja di sektor publik pada Jika dari dipangkas maka akan ada pegawai pemerintahan bakal,begini cara vietnam dalam efisiensi anggaran memangkas pegawai pemerintahannya dengan mengurangi dari pekerjaan di sektor publik ada orang yang bekerja di sektor publik pada jika dari dipangkas maka akan ada pegawai pemerintahan bakal,begini cara vietnam dalam efisiensi anggaran memangkas pegawai pemerintahannya dengan mengurangi dari pekerjaan di sektor publik ada orang yang bekerja di sektor publik pada jika dari dipangkas maka akan ada pegawai pemerintahan bakal,-9,negatif
1896928668959871278,2025-03-04T15:21:22.000Z,8,"@PNS_Garis_Lucu Tempat saya malah belum cair tahun 2024 yang TPG 100%,bpkad ditanya malah sdg analisis efisiensi, padahal itu anggaran 2024. Daerah miskin di jateng sih, nasib umbi di daerah miskin (kebumen). https://t.co/BPf4smhBcD",1896944061338296459,https://pbs.twimg.com/media/GlNMgV0aEAAHYWJ.jpg,,in,,0,0,0,https://x.com/an_valent/status/1896944061338296459,99000290,an_valent,Tempat saya malah belum cair tahun yang TPG bpkad ditanya malah sdg analisis efisiensi padahal itu anggaran Daerah miskin di jateng sih nasib umbi di daerah miskin kebumen,tempat saya malah belum cair tahun yang tpg bpkad ditanya malah sdg analisis efisiensi padahal itu anggaran daerah miskin di jateng sih nasib umbi di daerah miskin kebumen,tempat saya malah belum cair tahun yang tpg bpkad ditanya malah sedang analisis efisiensi padahal itu anggaran daerah miskin di jateng sih nasib umbi di daerah miskin kebumen,-20,negatif
1896940437723877456,2025-03-04T15:06:58.000Z,0,Video: Industri Hotel Terancam Lakukan PHK Imbas Efisiensi Anggaran Pemerintah https://t.co/7Y9eNRCAto,1896940437723877456,,,in,,0,0,0,https://x.com/detikTravel/status/1896940437723877456,240113510,detikTravel,Video Industri Hotel Terancam Lakukan PHK Imbas Efisiensi Anggaran Pemerintah,video industri hotel terancam lakukan phk imbas efisiensi anggaran pemerintah,video industri hotel terancam lakukan PHK dampak efisiensi anggaran pemerintah,-2,negatif
1896940271545590200,2025-03-04T15:06:18.000Z,5,"Ugal-ugalan Efisiensi Anggaran Negara 2025: Apa yang Terjadi? Total efisiensi anggaran mencapai Rp. 306,69 triliun! Tapi, benarkah ini efektif? Simak thread ini untuk detailnya. #EfisiensiAnggaran #APBN2025 #IndonesiaGelap https://t.co/x417TXFoSL",1896940271545590200,https://pbs.twimg.com/media/GlNJH3ZbcAAXKQN.jpg,,in,,0,1,3,https://x.com/pusatparlemen/status/1896940271545590200,633842309,pusatparlemen,Ugal ugalan Efisiensi Anggaran Negara Apa yang Terjadi Total efisiensi anggaran mencapai Rp triliun Tapi benarkah ini efektif Simak thread ini untuk detailnya,ugal ugalan efisiensi anggaran negara apa yang terjadi total efisiensi anggaran mencapai rp triliun tapi benarkah ini efektif simak thread ini untuk detailnya,ugal ugalan efisiensi anggaran negara apa yang terjadi total efisiensi anggaran mencapai ribu triliun tetapi benarkah ini efektif simak thread ini untuk detailnya,-4,negatif
1896752322958762248,2025-03-04T13:54:24.000Z,3,"@TOM5helby Sepertinya tabiat sebagian orang yg kerja di instansi pemerintah/perusahaan negara itu(pejabat kuasa)tidak merasa di modalin dari duit pajak rakyat,jadi pejabat yg kuasa sesuka sukanya bekerja buat aturan/anggaran,program, fasilitas,tunjangan dll,gimana bisa efisiensi kan?🤔",1896922175493525826,,TOM5helby,in,,0,0,0,https://x.com/ImanBud82347260/status/1896922175493525826,1141696382052339712,ImanBud82347260,Sepertinya tabiat sebagian orang yg kerja di instansi pemerintah perusahaan negara itu pejabat kuasa tidak merasa di modalin dari duit pajak rakyat jadi pejabat yg kuasa sesuka sukanya bekerja buat aturan anggaran program fasilitas tunjangan dll gimana bisa efisiensi kan,sepertinya tabiat sebagian orang yg kerja di instansi pemerintah perusahaan negara itu pejabat kuasa tidak merasa di modalin dari duit pajak rakyat jadi pejabat yg kuasa sesuka sukanya bekerja buat aturan anggaran program fasilitas tunjangan dll gimana bisa efisiensi kan,sepertinya tabiat sebagian orang yang kerja di instansi pemerintah perusahaan negara itu pejabat kuasa tidak merasa di modalin dari uang pajak rakyat jadi pejabat yang kuasa sesuka sukanya bekerja buat aturan anggaran program fasilitas tunjangan lain bagaimana bisa efisiensi kan,-37,negatif
1896739321908273281,2025-03-04T13:10:45.000Z,2,"@Partono_ADjem Para PNS terlalu mendramatisir.
Padahal efisiensi anggaran sudah dijelaskan sejelas-jelasnya, tidak menyentuh kebutuhan operasional sehari-hari.",1896911189705474088,,Partono_ADjem,in,,0,1,1,https://x.com/Kenikir27/status/1896911189705474088,1603498565548277760,Kenikir27,Para PNS terlalu mendramatisir Padahal efisiensi anggaran sudah dijelaskan sejelas jelasnya tidak menyentuh kebutuhan operasional sehari hari,para pns terlalu mendramatisir padahal efisiensi anggaran sudah dijelaskan sejelas jelasnya tidak menyentuh kebutuhan operasional sehari hari,para pns terlalu mendramatisir padahal efisiensi anggaran sudah dijelaskan sejelas jelasnya tidak menyentuh kebutuhan operasional sehari hari,-4,negatif
1896907970358980982,2025-03-04T12:57:57.000Z,3,"GMNI Jambi Tegaskan Pentingnya Efisiensi Anggaran Demi Kesejahteraan Masyarakat
#Energijuang #GranHermano https://t.co/96Kn8FJObF",1896907970358980982,,,in,,0,0,0,https://x.com/energijuangnews/status/1896907970358980982,1824024644804067328,energijuangnews,GMNI Jambi Tegaskan Pentingnya Efisiensi Anggaran Demi Kesejahteraan Masyarakat,gmni jambi tegaskan pentingnya efisiensi anggaran demi kesejahteraan masyarakat,gmni jambi tegaskan pentingnya efisiensi anggaran demi kesejahteraan masyarakat,0,netral
1896894130095378755,2025-03-04T12:06:15.000Z,30,"@realfedinuril @prabowo @pco_ri @Uki23 Kabinet Prabowo memang terlalu gemuk dengan 48 menteri dan 56 wamen yang menguras anggaran saat ekonomi sedang sulit. 

Pemecahan kementerian ga pake kajian mendalam menunjukkan pendekatan yang lebih mementingkan politik transaksional /perkoncoan daripada efisiensi birokrasi yang",1896894958524842466,,realfedinuril,in,,0,3,3,https://x.com/dimarsasongko98/status/1896894958524842466,1781618112259076096,dimarsasongko98,Kabinet Prabowo memang terlalu gemuk dengan menteri dan wamen yang menguras anggaran saat ekonomi sedang sulit Pemecahan kementerian ga pake kajian mendalam menunjukkan pendekatan yang lebih mementingkan politik transaksional perkoncoan daripada efisiensi birokrasi yang,kabinet prabowo memang terlalu gemuk dengan menteri dan wamen yang menguras anggaran saat ekonomi sedang sulit pemecahan kementerian ga pake kajian mendalam menunjukkan pendekatan yang lebih mementingkan politik transaksional perkoncoan daripada efisiensi birokrasi yang,kabinet prabowo memang terlalu gemuk dengan menteri dan wamen yang menguras anggaran saat ekonomi sedang sulit pemecahan kementerian tidak pakai kajian mendalam menunjukkan pendekatan yang lebih mementingkan politik transaksional perkoncoan daripada efisiensi birokrasi yang,-29,negatif
1896716837427237119,2025-03-04T11:47:23.000Z,3,"@BelengBeleng687 @Pribumi_awam @mesoen1065 @alhadi36703630 @AwakBlangDalam @gustavin_baidur @Cendana_20 @P4SOP4T12l2l @arifinzainal @Ryan_Fighter7 @ekka67018 @TioSat6 @haje_naja @Nabilla_Safina @Jamlean_Saleh @Satria889482637 @Sephia____ @Gant1Pres1den @abee45472430357 @MandiriWor50657 @LNoorainy @rikiAiza @ahmadsalam0741 @MJOEJOEF @Ikotjo @TajamTajam4 @Deslini2 @IMachjar @mak_itaam @MrBest090983 @ibnu_hima @ComRamdani @KaixaVtuber @_bemsi @AjoSiam @N4G707 @regar_op0sisi @BosPurwa @Mdy_Asmara1701 @C_D3pp @sagatingteng @Yurissa_Samosir @surasujaya @6undul0h @RatunyaTagar @03_malikha @YasmineMirzha @Hiugundul @RadjaRasta_ sejarah baru, Bupati &amp; wakil  dilantik Presiden
ret ret  13  M.. 
Efisiensi anggaran ..?!? ✍️

#PeoplePowerBasmiKoruptor #PeoplePowerBasmiKoruptor",1896890210090426850,,BelengBeleng687,in,,0,0,2,https://x.com/dyta0303/status/1896890210090426850,1147385191377199104,dyta0303,sejarah baru Bupati amp wakil dilantik Presiden ret ret M Efisiensi anggaran,sejarah baru bupati amp wakil dilantik presiden ret ret m efisiensi anggaran,sejarah baru bupati amp wakil dilantik presiden ret ret m efisiensi anggaran,3,positif
1896886906291724505,2025-03-04T11:34:15.000Z,2,Resolusi gambar di X skrng turun kah? Apa gegara terkena imbas dampak efisiensi anggaran juga?,1896886906291724505,,,in,,0,0,0,https://x.com/planktone/status/1896886906291724505,47311665,planktone,Resolusi gambar di X skrng turun kah Apa gegara terkena imbas dampak efisiensi anggaran juga,resolusi gambar di x skrng turun kah apa gegara terkena imbas dampak efisiensi anggaran juga,resolusi gambar di sangat sekarang turun kah apa gara-gara terkena dampak dampak efisiensi anggaran juga,-22,negatif
1896883061100527823,2025-03-04T11:19:14.000Z,0,"Komnas HAM termasuk dalam jajaran lembaga dan kementerian yang diharuskan melakukan efisiensi belanja anggaran hingga Rp 306 T pada 2025. Akibat pemangkasan ini, sejumlah agenda penegakan HAM terdampak. Tanpa keberpihakan negara, penegakan HAM akan terus diselimuti awan gelap.",1896883127571898555,,KompasTV,in,,0,1,1,https://x.com/KompasTV/status/1896883127571898555,71436318,KompasTV,Komnas HAM termasuk dalam jajaran lembaga dan kementerian yang diharuskan melakukan efisiensi belanja anggaran hingga Rp T pada Akibat pemangkasan ini sejumlah agenda penegakan HAM terdampak Tanpa keberpihakan negara penegakan HAM akan terus diselimuti awan gelap,komnas ham termasuk dalam jajaran lembaga dan kementerian yang diharuskan melakukan efisiensi belanja anggaran hingga rp t pada akibat pemangkasan ini sejumlah agenda penegakan ham terdampak tanpa keberpihakan negara penegakan ham akan terus diselimuti awan gelap,komnas ham termasuk dalam jajaran lembaga dan kementerian yang diharuskan melakukan efisiensi belanja anggaran hingga ribu t pada akibat pemangkasan ini sejumlah agenda penegakan ham terdampak tanpa keberpihakan negara penegakan ham akan terus diselimuti awan gelap,-21,negatif
